file_path,file_size_mb,parent_uuid,ext
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3c9219ac-cf5f-4ab9-9bf3-5ff16a4ab1ff\annotations.txt,0.00028705596923828125,3c9219ac-cf5f-4ab9-9bf3-5ff16a4ab1ff,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3c9219ac-cf5f-4ab9-9bf3-5ff16a4ab1ff\dec2238d-eb92-482c-8f72-ad4a9dfb2df1.wxs.aliquot_ensemble_masked.maf.gz,0.021673202514648438,3c9219ac-cf5f-4ab9-9bf3-5ff16a4ab1ff,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3c95d846-6ef5-4810-a389-7444d4873fef\annotations.txt,0.00028705596923828125,3c95d846-6ef5-4810-a389-7444d4873fef,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3c95d846-6ef5-4810-a389-7444d4873fef\ddb4676c-ef89-4187-9aee-8960d4782bd0.wxs.aliquot_ensemble_masked.maf.gz,0.2305288314819336,3c95d846-6ef5-4810-a389-7444d4873fef,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3cb287d4-4de0-48e9-aa7e-6dac44363360\annotations.txt,0.00028705596923828125,3cb287d4-4de0-48e9-aa7e-6dac44363360,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3cb287d4-4de0-48e9-aa7e-6dac44363360\e8a2594c-7c6e-476e-be39-fdc0688e45bb.wxs.aliquot_ensemble_masked.maf.gz,0.056380271911621094,3cb287d4-4de0-48e9-aa7e-6dac44363360,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3cda202f-8669-48a7-a8ff-82f92284e7ea\a0df81cf-c644-43c0-a2e5-60c7a9fa5b12.wxs.aliquot_ensemble_masked.maf.gz,0.05833625793457031,3cda202f-8669-48a7-a8ff-82f92284e7ea,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3cda202f-8669-48a7-a8ff-82f92284e7ea\annotations.txt,0.00028705596923828125,3cda202f-8669-48a7-a8ff-82f92284e7ea,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3ce8a2ab-0b1d-4375-99a6-362fe3c7fbbd\9513e562-9db9-48e1-8287-534b1ac23544.wxs.aliquot_ensemble_masked.maf.gz,0.18688488006591797,3ce8a2ab-0b1d-4375-99a6-362fe3c7fbbd,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3ce8a2ab-0b1d-4375-99a6-362fe3c7fbbd\annotations.txt,0.00028705596923828125,3ce8a2ab-0b1d-4375-99a6-362fe3c7fbbd,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3d39851c-b7e3-4b8e-a3ea-da1a307eb6fe\16aa8b2b-9ec5-4a55-8c41-45245a48e055.wxs.aliquot_ensemble_masked.maf.gz,0.09600448608398438,3d39851c-b7e3-4b8e-a3ea-da1a307eb6fe,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3d39851c-b7e3-4b8e-a3ea-da1a307eb6fe\annotations.txt,0.00028705596923828125,3d39851c-b7e3-4b8e-a3ea-da1a307eb6fe,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3d6ba830-9507-4f57-b549-171e1b7019be\332e9129-de4d-4556-aed5-6d933a6f01a0.wxs.aliquot_ensemble_masked.maf.gz,0.016405105590820312,3d6ba830-9507-4f57-b549-171e1b7019be,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3d6ba830-9507-4f57-b549-171e1b7019be\annotations.txt,0.00028705596923828125,3d6ba830-9507-4f57-b549-171e1b7019be,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e44a213-5858-411a-80be-23104fb8066f\56b2a13b-1539-4ef2-ae60-e5a29c673f9a.wxs.aliquot_ensemble_masked.maf.gz,0.020470619201660156,3e44a213-5858-411a-80be-23104fb8066f,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e44a213-5858-411a-80be-23104fb8066f\annotations.txt,0.00028705596923828125,3e44a213-5858-411a-80be-23104fb8066f,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b\5f03ea6f-ff8f-401c-8585-4c6e7fd81f47.wxs.aliquot_ensemble_masked.maf.gz,0.0010890960693359375,3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b\annotations.txt,0.00028705596923828125,3e4e26b2-ee75-4349-80c4-7ad68b2e4e8b,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e4ee4d8-83e1-4045-9e90-dc98ac3224b3\annotations.txt,0.00028705596923828125,3e4ee4d8-83e1-4045-9e90-dc98ac3224b3,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3e4ee4d8-83e1-4045-9e90-dc98ac3224b3\ecfd1158-6ba8-44a3-b0e1-a557190df23c.wxs.aliquot_ensemble_masked.maf.gz,0.020768165588378906,3e4ee4d8-83e1-4045-9e90-dc98ac3224b3,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3f7e6a62-368b-4354-8a5c-6cf515aef2f0\8c3e48d3-618b-40d3-a9c7-bc98a3bd226f.wxs.aliquot_ensemble_masked.maf.gz,0.05103015899658203,3f7e6a62-368b-4354-8a5c-6cf515aef2f0,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3f7e6a62-368b-4354-8a5c-6cf515aef2f0\annotations.txt,0.000492095947265625,3f7e6a62-368b-4354-8a5c-6cf515aef2f0,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3fb68ca8-029f-4d74-802b-879fddbd17a3\annotations.txt,0.00028705596923828125,3fb68ca8-029f-4d74-802b-879fddbd17a3,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3fb68ca8-029f-4d74-802b-879fddbd17a3\d89cef34-ac28-4a20-ba80-13a831b1a1e5.wxs.aliquot_ensemble_masked.maf.gz,0.09569263458251953,3fb68ca8-029f-4d74-802b-879fddbd17a3,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3fce5f60-2af0-4b06-bc86-800f42d8e33e\annotations.txt,0.00028705596923828125,3fce5f60-2af0-4b06-bc86-800f42d8e33e,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\3fce5f60-2af0-4b06-bc86-800f42d8e33e\b59f8f51-d09c-403b-8ad2-98c9bd65cfb5.wxs.aliquot_ensemble_masked.maf.gz,0.08085823059082031,3fce5f60-2af0-4b06-bc86-800f42d8e33e,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\401b2d00-7678-4c47-9468-73debf61a5f2\257c51d5-e3bf-4c3f-9cd6-acf827764784.wxs.aliquot_ensemble_masked.maf.gz,0.035678863525390625,401b2d00-7678-4c47-9468-73debf61a5f2,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\401b2d00-7678-4c47-9468-73debf61a5f2\annotations.txt,0.00028705596923828125,401b2d00-7678-4c47-9468-73debf61a5f2,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4043db72-f008-44d3-b59d-660a2272e4b8\annotations.txt,0.00028705596923828125,4043db72-f008-44d3-b59d-660a2272e4b8,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4043db72-f008-44d3-b59d-660a2272e4b8\f4d7bedd-5236-4302-876e-485fc1e8b185.wxs.aliquot_ensemble_masked.maf.gz,0.024515151977539062,4043db72-f008-44d3-b59d-660a2272e4b8,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\40d5190b-b6ed-4616-9981-a3b7eb2d7c2b\6313be87-755f-4626-9b99-6e72d1866693.wxs.aliquot_ensemble_masked.maf.gz,0.10233688354492188,40d5190b-b6ed-4616-9981-a3b7eb2d7c2b,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\40d5190b-b6ed-4616-9981-a3b7eb2d7c2b\annotations.txt,0.00028705596923828125,40d5190b-b6ed-4616-9981-a3b7eb2d7c2b,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4152e8ad-21fa-4d37-9ddf-1e7dc7cd0745\annotations.txt,0.00028705596923828125,4152e8ad-21fa-4d37-9ddf-1e7dc7cd0745,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4152e8ad-21fa-4d37-9ddf-1e7dc7cd0745\bc54cdb9-e105-4688-af63-1cb5cf9b3661.wxs.aliquot_ensemble_masked.maf.gz,0.15365123748779297,4152e8ad-21fa-4d37-9ddf-1e7dc7cd0745,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4236883f-0c7e-442e-822e-86fc41b8dbe3\33467953-393f-4b0b-82f0-6714ce0b75f4.wxs.aliquot_ensemble_masked.maf.gz,0.2773408889770508,4236883f-0c7e-442e-822e-86fc41b8dbe3,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4236883f-0c7e-442e-822e-86fc41b8dbe3\annotations.txt,0.00028705596923828125,4236883f-0c7e-442e-822e-86fc41b8dbe3,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42976f01-b92f-4136-b17f-17ab049bebab\52aa7cf8-590e-4207-ac94-4d9b4408a877.wxs.aliquot_ensemble_masked.maf.gz,0.0504608154296875,42976f01-b92f-4136-b17f-17ab049bebab,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42976f01-b92f-4136-b17f-17ab049bebab\annotations.txt,0.00028705596923828125,42976f01-b92f-4136-b17f-17ab049bebab,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42a46e5a-09e0-48ae-85e4-8dcc09785753\annotations.txt,0.00028705596923828125,42a46e5a-09e0-48ae-85e4-8dcc09785753,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42a46e5a-09e0-48ae-85e4-8dcc09785753\d0d1e5e7-26c5-4b5b-b4c5-7e47b41d4c42.wxs.aliquot_ensemble_masked.maf.gz,0.015519142150878906,42a46e5a-09e0-48ae-85e4-8dcc09785753,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42e75696-f91f-4815-add7-2cff3af0e4c1\annotations.txt,0.00028705596923828125,42e75696-f91f-4815-add7-2cff3af0e4c1,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\42e75696-f91f-4815-add7-2cff3af0e4c1\c15e783a-6783-4764-b9b1-afa1dfed818d.wxs.aliquot_ensemble_masked.maf.gz,0.08076667785644531,42e75696-f91f-4815-add7-2cff3af0e4c1,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4306ab9b-e5b6-44b7-a1d1-0e83703582bb\annotations.txt,0.00028705596923828125,4306ab9b-e5b6-44b7-a1d1-0e83703582bb,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4306ab9b-e5b6-44b7-a1d1-0e83703582bb\c9c2b011-b8a1-4247-adca-4e9578cc52ec.wxs.aliquot_ensemble_masked.maf.gz,0.1352386474609375,4306ab9b-e5b6-44b7-a1d1-0e83703582bb,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\43ef9d3f-7b63-4369-b66c-0bbdf5ca3a84\annotations.txt,0.00028705596923828125,43ef9d3f-7b63-4369-b66c-0bbdf5ca3a84,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\43ef9d3f-7b63-4369-b66c-0bbdf5ca3a84\b1ed9214-b0e9-44be-9517-bd8d771d1d0d.wxs.aliquot_ensemble_masked.maf.gz,0.04686450958251953,43ef9d3f-7b63-4369-b66c-0bbdf5ca3a84,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\44a776b7-0eb2-463c-ab1d-80c654278f56\annotations.txt,0.00028705596923828125,44a776b7-0eb2-463c-ab1d-80c654278f56,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\44a776b7-0eb2-463c-ab1d-80c654278f56\e6954da3-287b-4a5f-b4de-e690fb8ed425.wxs.aliquot_ensemble_masked.maf.gz,0.4789695739746094,44a776b7-0eb2-463c-ab1d-80c654278f56,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\45731335-5a61-4e1c-9d19-673daa536742\0ff570c3-f2f3-46fc-bd84-5054a3b87975.wxs.aliquot_ensemble_masked.maf.gz,0.0140228271484375,45731335-5a61-4e1c-9d19-673daa536742,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\45731335-5a61-4e1c-9d19-673daa536742\annotations.txt,0.00028705596923828125,45731335-5a61-4e1c-9d19-673daa536742,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\45afcbe4-e313-459b-b664-543e93eba1f7\a03808d4-4d3c-4c34-ab2e-705cebc4283d.wxs.aliquot_ensemble_masked.maf.gz,0.1259756088256836,45afcbe4-e313-459b-b664-543e93eba1f7,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\45afcbe4-e313-459b-b664-543e93eba1f7\annotations.txt,0.00028705596923828125,45afcbe4-e313-459b-b664-543e93eba1f7,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\463e5386-ef24-48ae-b39c-4c13ab36e6be\23d0de5d-9159-4edb-969e-efb3e580e56e.wxs.aliquot_ensemble_masked.maf.gz,0.09839439392089844,463e5386-ef24-48ae-b39c-4c13ab36e6be,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\463e5386-ef24-48ae-b39c-4c13ab36e6be\annotations.txt,0.00028705596923828125,463e5386-ef24-48ae-b39c-4c13ab36e6be,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\46b86010-698f-4bdf-ad39-94668dadfffd\annotations.txt,0.00028705596923828125,46b86010-698f-4bdf-ad39-94668dadfffd,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\46b86010-698f-4bdf-ad39-94668dadfffd\d74b882c-ee9e-4f4d-bbcb-a1cd3e92c63b.wxs.aliquot_ensemble_masked.maf.gz,0.041954994201660156,46b86010-698f-4bdf-ad39-94668dadfffd,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\470b8e24-fe52-48ef-a2ff-dccc721d7a8b\17aa2bf6-e83b-4a21-895b-af624c4da749.wxs.aliquot_ensemble_masked.maf.gz,0.09421634674072266,470b8e24-fe52-48ef-a2ff-dccc721d7a8b,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\470b8e24-fe52-48ef-a2ff-dccc721d7a8b\annotations.txt,0.0005502700805664062,470b8e24-fe52-48ef-a2ff-dccc721d7a8b,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4715acb3-753d-4406-894b-ad2c09f0ef17\annotations.txt,0.00028705596923828125,4715acb3-753d-4406-894b-ad2c09f0ef17,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4715acb3-753d-4406-894b-ad2c09f0ef17\b7164f90-cccb-4cdc-8f7d-b728d923953f.wxs.aliquot_ensemble_masked.maf.gz,0.01578235626220703,4715acb3-753d-4406-894b-ad2c09f0ef17,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\48083399-d37d-4d57-9036-6fb1f7741f15\ad634b03-eab5-48ba-ada3-b984f8a1d187.wxs.aliquot_ensemble_masked.maf.gz,0.18138504028320312,48083399-d37d-4d57-9036-6fb1f7741f15,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\48083399-d37d-4d57-9036-6fb1f7741f15\annotations.txt,0.00028705596923828125,48083399-d37d-4d57-9036-6fb1f7741f15,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\486638dd-8f27-41f1-b922-a8af2521204c\4d870d17-e65b-4d9e-82de-0f6cdbcd55a3.wxs.aliquot_ensemble_masked.maf.gz,0.001583099365234375,486638dd-8f27-41f1-b922-a8af2521204c,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\486638dd-8f27-41f1-b922-a8af2521204c\annotations.txt,0.00028705596923828125,486638dd-8f27-41f1-b922-a8af2521204c,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\49670ab9-80b8-4ad1-bec3-5c591342abda\58529771-2790-474a-8705-17d544e16999.wxs.aliquot_ensemble_masked.maf.gz,0.06559562683105469,49670ab9-80b8-4ad1-bec3-5c591342abda,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\49670ab9-80b8-4ad1-bec3-5c591342abda\annotations.txt,0.0007457733154296875,49670ab9-80b8-4ad1-bec3-5c591342abda,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4af323b6-4726-4635-a118-7232c7785f35\annotations.txt,0.00028705596923828125,4af323b6-4726-4635-a118-7232c7785f35,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4af323b6-4726-4635-a118-7232c7785f35\f783b9df-75c8-46cf-8859-be1f3b440d53.wxs.aliquot_ensemble_masked.maf.gz,0.44051361083984375,4af323b6-4726-4635-a118-7232c7785f35,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b20d50c-f569-4703-93ec-584c267e3fdf\0ef89e1c-653a-4be0-a6a3-b427f2dd2d00.wxs.aliquot_ensemble_masked.maf.gz,0.03902721405029297,4b20d50c-f569-4703-93ec-584c267e3fdf,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b20d50c-f569-4703-93ec-584c267e3fdf\annotations.txt,0.00028705596923828125,4b20d50c-f569-4703-93ec-584c267e3fdf,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b2e43e5-e9c7-478f-ac1c-cc5494b5cc8f\213c9ec5-b8c5-4885-a56b-9c2eb790e018.wxs.aliquot_ensemble_masked.maf.gz,0.010618209838867188,4b2e43e5-e9c7-478f-ac1c-cc5494b5cc8f,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b2e43e5-e9c7-478f-ac1c-cc5494b5cc8f\annotations.txt,0.00028705596923828125,4b2e43e5-e9c7-478f-ac1c-cc5494b5cc8f,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b32ea73-bae1-4655-947a-a71d6fa8b08c\1fe23d5b-78f2-4d73-9dd0-5ad0247db458.wxs.aliquot_ensemble_masked.maf.gz,0.07128143310546875,4b32ea73-bae1-4655-947a-a71d6fa8b08c,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4b32ea73-bae1-4655-947a-a71d6fa8b08c\annotations.txt,0.00028705596923828125,4b32ea73-bae1-4655-947a-a71d6fa8b08c,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4c7b3b93-be85-483e-b423-c8ca6372c2b0\090b9ba2-7d58-4be9-afb3-f29b8a7e0337.wxs.aliquot_ensemble_masked.maf.gz,0.3784780502319336,4c7b3b93-be85-483e-b423-c8ca6372c2b0,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4c7b3b93-be85-483e-b423-c8ca6372c2b0\annotations.txt,0.00028705596923828125,4c7b3b93-be85-483e-b423-c8ca6372c2b0,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4c8f7d14-91f9-4109-abc5-221211eef2f1\annotations.txt,0.00028705596923828125,4c8f7d14-91f9-4109-abc5-221211eef2f1,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4c8f7d14-91f9-4109-abc5-221211eef2f1\f56fcde9-5212-46d4-bd4f-73250c450673.wxs.aliquot_ensemble_masked.maf.gz,0.031029701232910156,4c8f7d14-91f9-4109-abc5-221211eef2f1,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4cd60a72-9deb-4866-8592-01c27f2e83ea\564349f2-920c-4b4e-98e1-d179bceac096.wxs.aliquot_ensemble_masked.maf.gz,0.0367584228515625,4cd60a72-9deb-4866-8592-01c27f2e83ea,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4cd60a72-9deb-4866-8592-01c27f2e83ea\annotations.txt,0.00028705596923828125,4cd60a72-9deb-4866-8592-01c27f2e83ea,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4d2b3e1f-f8d0-4188-b3bf-7f2ea01620e3\7a9a3cf4-4c75-4c90-beac-eccefc9690da.wxs.aliquot_ensemble_masked.maf.gz,0.03401374816894531,4d2b3e1f-f8d0-4188-b3bf-7f2ea01620e3,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4d2b3e1f-f8d0-4188-b3bf-7f2ea01620e3\annotations.txt,0.00028705596923828125,4d2b3e1f-f8d0-4188-b3bf-7f2ea01620e3,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4d69eb0c-4110-48f6-a540-0a14a1fab3c1\851a3caf-f287-4d2b-b61b-c03e6c0358c4.wxs.aliquot_ensemble_masked.maf.gz,0.019290924072265625,4d69eb0c-4110-48f6-a540-0a14a1fab3c1,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4d69eb0c-4110-48f6-a540-0a14a1fab3c1\annotations.txt,0.00028705596923828125,4d69eb0c-4110-48f6-a540-0a14a1fab3c1,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4dad599e-bbfb-42a5-b23f-13511e29cf1e\annotations.txt,0.00028705596923828125,4dad599e-bbfb-42a5-b23f-13511e29cf1e,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4dad599e-bbfb-42a5-b23f-13511e29cf1e\e37f949e-f31e-4c48-abaa-27231b24694b.wxs.aliquot_ensemble_masked.maf.gz,0.04123687744140625,4dad599e-bbfb-42a5-b23f-13511e29cf1e,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4e44c528-4c1a-4707-984f-a976c433628f\5ff85c14-6433-4173-bfa1-2214d92a6482.wxs.aliquot_ensemble_masked.maf.gz,0.08437824249267578,4e44c528-4c1a-4707-984f-a976c433628f,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4e44c528-4c1a-4707-984f-a976c433628f\annotations.txt,0.00028705596923828125,4e44c528-4c1a-4707-984f-a976c433628f,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4ea9860a-b1c6-435b-a9f1-964ac7e77793\annotations.txt,0.00028705596923828125,4ea9860a-b1c6-435b-a9f1-964ac7e77793,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4ea9860a-b1c6-435b-a9f1-964ac7e77793\b92a1403-9236-4afb-b55d-0de75270aba1.wxs.aliquot_ensemble_masked.maf.gz,0.19238948822021484,4ea9860a-b1c6-435b-a9f1-964ac7e77793,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4ec598a0-1c13-46ec-921a-08bed238e017\annotations.txt,0.00028705596923828125,4ec598a0-1c13-46ec-921a-08bed238e017,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4ec598a0-1c13-46ec-921a-08bed238e017\de384d7d-2f68-45ac-ad6e-ee851e607aac.wxs.aliquot_ensemble_masked.maf.gz,0.06420135498046875,4ec598a0-1c13-46ec-921a-08bed238e017,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4f412ba5-ecf7-4c9a-80a5-4250f6400957\8892a894-2f26-45a0-bd4d-40324e92186e.wxs.aliquot_ensemble_masked.maf.gz,0.011670112609863281,4f412ba5-ecf7-4c9a-80a5-4250f6400957,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\4f412ba5-ecf7-4c9a-80a5-4250f6400957\annotations.txt,0.00028705596923828125,4f412ba5-ecf7-4c9a-80a5-4250f6400957,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\506491ed-0214-44bf-bd00-a74a5e8e31b0\annotations.txt,0.00028705596923828125,506491ed-0214-44bf-bd00-a74a5e8e31b0,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\506491ed-0214-44bf-bd00-a74a5e8e31b0\cfc4040b-2274-4e37-a6b7-b61bed1b5d95.wxs.aliquot_ensemble_masked.maf.gz,0.03743267059326172,506491ed-0214-44bf-bd00-a74a5e8e31b0,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\51371120-76d8-4bd2-857d-2bc06c574ad6\acda5160-7899-4a50-88ed-418d55adaea7.wxs.aliquot_ensemble_masked.maf.gz,0.047428131103515625,51371120-76d8-4bd2-857d-2bc06c574ad6,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\51371120-76d8-4bd2-857d-2bc06c574ad6\annotations.txt,0.00028705596923828125,51371120-76d8-4bd2-857d-2bc06c574ad6,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\51fa21b0-c1aa-4509-8957-4db955a9bcff\4fce196c-b38d-487a-b7d2-58c0f1bb24d2.wxs.aliquot_ensemble_masked.maf.gz,0.08905506134033203,51fa21b0-c1aa-4509-8957-4db955a9bcff,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\51fa21b0-c1aa-4509-8957-4db955a9bcff\annotations.txt,0.00028705596923828125,51fa21b0-c1aa-4509-8957-4db955a9bcff,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5282f995-7763-4acb-aa70-99e1d8f27272\59921574-8bc1-4fd9-b89c-ba571288ee9d.wxs.aliquot_ensemble_masked.maf.gz,0.00887298583984375,5282f995-7763-4acb-aa70-99e1d8f27272,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5282f995-7763-4acb-aa70-99e1d8f27272\annotations.txt,0.00028705596923828125,5282f995-7763-4acb-aa70-99e1d8f27272,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5405e8df-5f13-4c92-bdcc-d7a7a81c3911\49148ac1-b4d7-45f2-a6ff-46cf3fd82c5b.wxs.aliquot_ensemble_masked.maf.gz,0.0598297119140625,5405e8df-5f13-4c92-bdcc-d7a7a81c3911,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5405e8df-5f13-4c92-bdcc-d7a7a81c3911\annotations.txt,0.00028705596923828125,5405e8df-5f13-4c92-bdcc-d7a7a81c3911,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\54549144-9502-409c-bb87-d8eedff5c343\15efa039-1f99-4271-b297-4e1f789f14ff.wxs.aliquot_ensemble_masked.maf.gz,0.110015869140625,54549144-9502-409c-bb87-d8eedff5c343,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\54549144-9502-409c-bb87-d8eedff5c343\annotations.txt,0.00028705596923828125,54549144-9502-409c-bb87-d8eedff5c343,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\546e44ff-279b-4e74-bb3e-071d408856c9\4afba480-8150-42e7-a03b-8fa54760c1e1.wxs.aliquot_ensemble_masked.maf.gz,0.1650390625,546e44ff-279b-4e74-bb3e-071d408856c9,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\546e44ff-279b-4e74-bb3e-071d408856c9\annotations.txt,0.00028705596923828125,546e44ff-279b-4e74-bb3e-071d408856c9,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\55b4491c-b3b1-4d28-bd3e-e7fdf6ccb4c5\annotations.txt,0.00028705596923828125,55b4491c-b3b1-4d28-bd3e-e7fdf6ccb4c5,.txt
E:\CancerVision_Data\data\Genomics\Mutations\mutations\55b4491c-b3b1-4d28-bd3e-e7fdf6ccb4c5\ddf9889b-9391-4905-876c-ae739de2fc1b.wxs.aliquot_ensemble_masked.maf.gz,0.06276416778564453,55b4491c-b3b1-4d28-bd3e-e7fdf6ccb4c5,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5624dbfa-bf03-47ec-a7fd-d19af4e38b37\75cf81f2-5099-430a-b26b-a684a9433c7d.wxs.aliquot_ensemble_masked.maf.gz,0.017400741577148438,5624dbfa-bf03-47ec-a7fd-d19af4e38b37,.gz
E:\CancerVision_Data\data\Genomics\Mutations\mutations\5624dbfa-bf03-47ec-a7fd-d19af4e38b37\annotations.txt,0.00028705596923828125,5624dbfa-bf03-47ec-a7fd-d19af4e38b37,.txt
